taxaId,microbiota_loads_foldChange,logged_relative_abundance_diff,qml_logged_loads_diff,ranksums_on_loads,mwu_diff_pvalue,mwu_logged_pvalue,qml_diff_pvalue,ancomP,qml_diff_qvalue,ANCOM_BC_diff_qval,ANCOM_BC_diff
taxa1017280,-6.98956304625868,-13.128438651891111,-8.608438651891111,1.4088255283626364e-05,1.5758642029322177e-05,1.5758642029322177e-05,1.5758642029322177e-05,0.0,3.902139931070253e-05,0.0,-4.098171303894561
taxa102106,3.349041079331643,-2.7245419220718095,1.7954580779281901,2.0516643323478727e-07,1.1076894010158713e-07,1.1076894010158713e-07,0.0001355137676513677,0.0,0.0003063789529509183,1.0,2.0165237324348877
taxa117563,0.0,-4.097215514651096,0.42278448534890334,0.2530979089471155,0.0034052358212947604,0.0034052358212947604,0.5203168005073666,0.0,0.6012549694751792,,
taxa1263,6.108216819650714,0.47632746776899726,4.996327467768997,1.1699856276058347e-22,0.04951734656243277,0.04951734656243277,6.56196875219229e-23,0.0,6.824447502279982e-22,0.21363638948510896,5.083437398342662
taxa1301,-2.8021939590526346,-7.228932487739868,-2.708932487739869,0.04480915183877942,7.347497013671637e-13,7.347497013671637e-13,0.00026628476606689887,1.0,0.0005538723134191496,1.0,-2.613965984436396
taxa1348911,-1.5120685558264508,-6.509487863105086,-1.9894878631050865,0.07788535645512372,2.1053215356509538e-14,2.1053215356509538e-14,0.0010828377794616822,1.0,0.0020854653530373137,1.0,1.0589942846773552
taxa1350,-9.296164364566794,-15.435840500454228,-10.915840500454228,0.010515245935858907,0.014214038869082046,0.014214038869082046,0.014214038869082046,0.0,0.021739118270360777,,
taxa1357,4.038149771446616,2.254101884563587,6.774101884563587,0.0081509715935027,0.15637572175964462,0.15637572175964462,0.010733416102997193,1.0,0.016913261738056184,,
taxa135858,-0.6723465681882779,-6.738246699869433,-2.2182466998694332,0.15499308422604238,2.6437316425526907e-06,2.6437316425526907e-06,0.0025898869046034672,0.0,0.004643935139288975,0.0,6.975498529636089
taxa1485,7.639351090980184,1.457362944529783,5.977362944529783,4.400061802142644e-12,0.03559588699383627,0.03559588699383627,7.39431407637158e-11,0.0,2.5787771538135663e-10,1.0,-0.10885987172772699
taxa1578,-0.04108561677873368,-4.994678292570224,-0.47467829257022487,0.7482230179909237,0.0003856731866717836,0.0003856731866717836,0.8502388119760906,0.0,0.8842483644551342,1.0,1.2962888632803644
taxa158846,1.5280343193104675,-3.4019920189082558,1.1180079810917438,0.12282264810139258,0.18966239976414567,0.18966239976414567,0.31587447983048955,0.0,0.3819877430508246,,
taxa1678,1.150820839852024,-5.936505207817809,-1.416505207817809,0.5552562812939461,1.2726070140937398e-13,1.2726070140937398e-13,0.015281325843243713,1.0,0.022073026218018696,1.0,2.1454700163527667
taxa1730,6.751066227357513,1.0446507260969393,5.564650726096939,1.472960669593891e-27,2.09428967002666e-06,2.09428967002666e-06,4.256283676873585e-28,1.0,1.106633755987132e-26,2.4399661942238502e-08,6.945948434904328
taxa189330,3.8528185191247246,-1.244991145520224,3.2750088544797755,6.602158782540422e-24,8.932675733550291e-07,8.932675733550291e-07,7.451947491871264e-22,0.0,5.535732422532939e-21,0.0907019131496119,3.9415422144045245
taxa191303,-1.0743510308712791,-5.924663506298618,-1.4046635062986184,0.406233805110795,0.010603345382122658,0.010603345382122658,0.8983267872692382,0.0,0.9159410380000076,,
taxa207244,0.9401209065783184,-4.011181053932296,0.508818946067704,0.0019925205329805115,2.2808596284961426e-10,2.2808596284961426e-10,0.2525031676414765,1.0,0.3202479199355312,1.0,-1.4787416024398823
taxa216851,6.349135554221586,0.42215052024304267,4.942150520243042,2.62169055922724e-20,0.24280955957250017,0.24280955957250017,3.792948867683826e-20,0.0,2.465416763994487e-19,0.000318709209866269,7.785811991848441
taxa2172,7.966105573671541,1.164296284177456,5.684296284177456,1.0051860252420864e-10,0.07140076615290329,0.07140076615290329,2.5881651970740047e-10,0.0,8.411536890490515e-10,1.0,1.3857362857377715
taxa239759,8.484976239705379,2.960902128980871,7.480902128980871,8.684275891667955e-24,1.094479891852509e-13,1.094479891852509e-13,6.298017888504e-24,1.0,8.187423255055199e-23,0.00133668549966485,7.946392756717058
taxa239934,0.8153318310636664,-4.544591904189323,-0.024591904189323444,0.11235563979572807,6.77227675923397e-08,6.77227675923397e-08,0.9165358925406104,1.0,0.9165358925406104,1.0,-1.988237891050708
taxa244127,-3.5866606418191704,-8.686028513782592,-4.166028513782592,6.4322353087966775e-06,5.1655924194398475e-09,5.1655924194398475e-09,3.4526336456176473e-07,1.0,9.97427497622876e-07,1.0,-0.4639738144851862
taxa283168,0.8825086483135927,-4.75197045588688,-0.2319704558868807,0.006899958349001323,4.7074649662173256e-20,4.7074649662173256e-20,0.2984846520278589,1.0,0.36955242632020624,1.0,0.2792313398044869
taxa292632,7.4980547802164175,1.7130432385251244,6.2330432385251235,2.184830904554318e-28,2.118118395629471e-12,2.118118395629471e-12,2.1451717656225316e-28,1.0,1.106633755987132e-26,1.3007081910121999e-06,7.55298058223394
taxa29465,0.21397873391322086,-4.4735812434312106,0.04641875656878902,0.14591936188450394,7.673681078675356e-08,7.673681078675356e-08,0.7966476231011546,0.0,0.8630349250262507,1.0,0.46155627430183704
taxa29521,8.223118347432859,1.633612467730915,6.153612467730914,0.017622090962324432,0.41131379177625893,0.41131379177625893,0.022478873366125265,1.0,0.03159193013617605,,
taxa33024,-9.93525836985112,-15.44244298313161,-10.92244298313161,5.030284049135747e-07,1.6119188407965107e-07,1.6119188407965107e-07,8.426459899346013e-07,1.0,2.306189025084172e-06,1.0,-3.738571452187174
taxa33042,4.3837789861934615,-1.1235038185232753,3.3964961814767243,1.1092748581048603e-16,0.008706498339522062,0.008706498339522062,3.8888325485929453e-13,0.0,2.0221929252683316e-12,1.0,0.42933391067004045
taxa35832,-6.61970604772656,-13.657598564269495,-9.137598564269496,1.3905714597755262e-10,3.393708117412455e-11,3.393708117412455e-11,3.745655684744821e-11,1.0,1.4982622738979285e-10,0.0990642689960426,-4.549848534900905
taxa375288,-8.192918733088144,-13.637859003057159,-9.11785900305716,5.176930636945453e-26,4.970918187250555e-27,4.970918187250555e-27,5.27547964328159e-26,1.0,9.144164715021422e-25,8.40072012735735e-05,-6.880841668640655
taxa397864,-7.597882976196475,-12.662012388791517,-8.142012388791517,2.4077666281631108e-21,8.907171429095065e-23,8.907171429095065e-23,1.4796177792492983e-22,1.0,1.2823354086827251e-21,0.00473508235334571,-6.628422141869143
taxa39948,-8.232471143399774,-13.990147581690536,-9.470147581690536,1.40595725487502e-12,1.2882895270976237e-13,1.2882895270976237e-13,1.4608810009515476e-12,1.0,6.9059829135891344e-12,1.0,-1.6502398620738328
taxa40544,1.6507150297981976,-3.455308187978545,1.0646918120214544,0.003676632117356632,2.6867254326235866e-07,2.6867254326235866e-07,0.10722156459168587,0.0,0.13938803396919164,1.0,2.1817346949453906
taxa447020,2.2425320693691457,-4.311660887916652,0.20833911208334754,0.03291730089350775,1.0582358519346888e-05,1.0582358519346888e-05,0.7287085285558319,0.0,0.8237574670631144,1.0,-0.12476871827982638
taxa459786,5.957376456650605,-0.04664121641251917,4.47335878358748,5.7494112928150603e-11,0.6123882625713116,0.6123882625713116,1.8313076752327025e-09,0.0,5.6016470065941485e-09,1.0,0.40312845317683044
taxa52225,9.130492239139484,5.141528607215094,9.661528607215093,6.321587792507137e-05,0.007423145667491824,0.007423145667491824,0.00019646615652718166,1.0,0.00042567667247556026,,
taxa561,0.0,-6.778361942072763,-2.2583619420727636,0.3000743697735736,1.1692229785860198e-09,1.1692229785860198e-09,0.007593283618456348,1.0,0.012737120908378391,1.0,-2.475705483061102
taxa572511,0.0,-5.568159035050964,-1.0481590350509649,0.4685163494551904,1.9785913518509486e-25,1.9785913518509486e-25,6.569704900411178e-05,1.0,0.00015528393400971875,1.0,1.1404919537936502
taxa577309,-9.476174841223092,-14.401517878410676,-9.881517878410676,4.352475014134011e-11,1.74473461492182e-11,1.74473461492182e-11,3.427724247981273e-11,1.0,1.4853471741252183e-10,1.0,-4.3917946612349565
taxa577310,-1.233362022561602,-6.219745626392177,-1.6997456263921773,0.22237440464533045,3.502162657631691e-07,3.502162657631691e-07,0.06808640367138666,0.0,0.09317086818189754,1.0,-1.2019419171913395
taxa61170,9.846030486242462,3.7504347586323714,8.270434758632371,7.068222289210005e-11,4.949334691293474e-08,4.949334691293474e-08,7.438780251385287e-11,1.0,2.5787771538135663e-10,1.0,0.866784638081974
taxa724,1.2146683677335588,-5.063114372791885,-0.5431143727918855,0.2278977968396693,2.1001623085813148e-06,2.1001623085813148e-06,0.3935736089376658,0.0,0.4651324469263323,1.0,-0.03197523005430247
taxa816,0.8900430904789491,-4.523806967059878,-0.0038069670598783745,7.151522593402257e-05,2.669727350697923e-26,2.669727350697923e-26,0.83437593680135,1.0,0.8842483644551342,1.0,0.9862176653593384
taxa830,7.551737249817967,0.3343927944518601,4.85439279445186,0.0014118766927105045,0.4125956449189422,0.4125956449189422,0.008060239591620505,0.0,0.013097889336383318,1.0,2.1035858789250175
taxa838,-5.347496436337033,-8.852815609946637,-4.332815609946637,0.0006485756283745027,4.005325878103942e-08,4.005325878103942e-08,0.0007305814178623606,1.0,0.0014611628357247212,1.0,3.0665514223011177
taxa841,-1.47484081698342,-6.9184443573172105,-2.398444357317211,3.5556028201476785e-08,8.434510503354259e-29,8.434510503354259e-29,3.912841872654195e-14,1.0,2.2607530819779792e-13,1.0,-0.8397917852613661
taxa84111,-6.637161278122425,-11.346730606018355,-6.826730606018355,0.003240834571518677,0.0038855559861807453,0.0038855559861807453,0.0038855559861807453,0.0,0.006734963709379959,,
taxa846,7.909796837582338,2.9003836653080333,7.420383665308033,0.0021830447373622506,0.008009942329880022,0.008009942329880022,0.0017898432786234543,1.0,0.003323994660300701,,
taxa872,-0.8267307477503589,-6.529788853887585,-2.009788853887585,0.23839745832816386,2.8924592872011633e-05,2.8924592872011633e-05,0.10109889531396785,0.0,0.13479852708529047,1.0,-1.4833899676760032
taxa904,-0.3226130045459001,-4.271265015061921,0.24873498493807844,0.6996756256347049,0.01508725549440648,0.01508725549440648,0.7871365104511168,0.0,0.8630349250262507,,
taxa906,6.624936826224449,1.2006647268894441,5.720664726889444,0.01702186842010649,0.9567498363337371,0.9567498363337371,0.014668259625073753,0.0,0.021792842871538144,,
taxa946234,-9.643039266978755,-14.277045735005323,-9.757045735005324,1.0854385584674361e-05,1.2009441084406213e-05,1.2009441084406213e-05,1.2009441084406213e-05,0.0,3.122454681945615e-05,0.0,-5.216731843068734
