item,value,type
MicrobiotaLoads_ori,0.3507216578728034,MicrobiotaLoadsFoldChange_ori
taxa838,1.7060450347747675,TaxaFoldChange
taxa35832,3.6012318275198965,TaxaFoldChange
taxa283168,-8.575548718578215,TaxaFoldChange
taxa872,8.834949219529598,TaxaFoldChange
taxa84111,-3.413120966817833,TaxaFoldChange
taxa1485,8.058819763006603,TaxaFoldChange
taxa1350,9.59701316146015,TaxaFoldChange
taxa39948,0.8718771160660879,TaxaFoldChange
taxa52225,-0.9673311977503508,TaxaFoldChange
taxa135858,-1.6119700592204025,TaxaFoldChange
taxa830,2.0904464934980496,TaxaFoldChange
taxa244127,1.568130318351704,TaxaFoldChange
taxa33042,9.109781026602937,TaxaFoldChange
taxa102106,6.581873111104205,TaxaFoldChange
taxa1263,-1.4296831147896931,TaxaFoldChange
taxa189330,9.83541535025303,TaxaFoldChange
taxa836,8.29809649932389,TaxaFoldChange
taxa375288,-4.9915096502073935,TaxaFoldChange
taxa33024,2.4240440374420733,TaxaFoldChange
taxa577310,-3.1368755060986815,TaxaFoldChange
taxa846,-2.960583816182933,TaxaFoldChange
taxa644652,7.310232626729566,TaxaFoldChange
taxa2316,-3.0072478756823666,TaxaFoldChange
taxa572511,3.7631652183403097,TaxaFoldChange
taxa904,-2.359959824038831,TaxaFoldChange
taxa117563,0.7224615845663447,TaxaFoldChange
taxa1348911,-1.577809180180772,TaxaFoldChange
taxa207244,-5.098151785479368,TaxaFoldChange
taxa158846,2.9606211088399164,TaxaFoldChange
taxa1301,9.58180137611524,TaxaFoldChange
taxa239934,-5.601865642660957,TaxaFoldChange
taxa1017280,-5.50078048925755,TaxaFoldChange
taxa1730,9.019804255692833,TaxaFoldChange
taxa133925,-9.895720264269515,TaxaFoldChange
taxa1678,-0.6304163726879928,TaxaFoldChange
taxa570,0.4046608918876142,TaxaFoldChange
taxa459786,0.3609564214143184,TaxaFoldChange
taxa397864,9.218480750637477,TaxaFoldChange
taxa561,-0.965369022611819,TaxaFoldChange
